vacancy_id,name,alternate_url,employer_name,area_name,city_group,experience_name,schedule_name,employment_name,salary_from,salary_to,salary_currency,salary_gross,has_salary,salary_mid,key_skills,description_text,primary_role,is_business_analyst,is_system_analyst,is_bi_analyst,is_data_analyst,is_product_analyst,is_ds_ml,has_sql,has_python,has_excel,has_power_bi,has_tableau,has_bi_tools,has_dwh,has_etl,has_ml,has_statistics,has_ab_testing,has_bpmn,has_uml,has_api,has_requirements,has_1c,has_jira
133220269,Системный аналитик,https://hh.ru/vacancy/133220269,СБЕР,Рязань,Регионы,От 1 года до 3 лет,На месте работодателя,Полная,,,,,0,,,"ИТ B2C — самая крупная экосистема в Сбере. Нас более 8000 человек в 18 городах России. Мы занимаемся разработкой и развитием розничных решений, помогая сделать сервисы Банка доступнее, безопаснее и удобнее. Обязанности Анализ и описание функциональных требований Декомпозиция, оценка задач Описание интеграционных взаимодействий, разработка технической спецификации Согласование фичи с бизнес-аналитиком, передача фичи в разработку Требования 1. Опыт работы на соответствующей позиции от 2х лет 2. Опыт разработки функциональных требований, бизнес-требований, проектной документации на разработку 3. Знание нотаций BPMN, UML 4. Знание принципов работы HTTP, SOAP, REST, очередей сообщений Kafka, MQ 5. Знание основ SCRUM, Agile 6. Знание SQL на базовом уровне (select, join, group by), понимание принципов СУБД 7. Знание методологий системного анализа, процессов разработки, интеграции приложений, внедрение программных продуктов 8. Знание принципов построения ИТ-систем и микросервисной архитектуры 9. Умение лаконично формулировать мысли как устно, так и письменно 10. Умение работать в команде, умение и желание общаться с владельцами продуктов, разработчиками, тестировщиками, аналитиками смежных команд 11. Коммуникабельность, ответственность, инициативность Будет плюсом: Навыки работы с генеративными AI-моделями Опыт создания AI-агентов и использование их в работе Условия Формат работы - офис на время ИС, далее гибрид Ежегодный пересмотр зарплаты и годовая премия Корпоративный спортзал и зоны отдыха Более 400 образовательных программ СберУниверситета для профессионального и карьерного развития Гибкий дисконт по ипотечному кредиту, равный 1/3 ключевой ставки ЦБ Расширенный ДМС, льготное страхование для семьи и корпоративная пенсионная программа Бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров Вознаграждение за рекомендацию друзей в команду Сбера",System Analytics,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
133320844,Аналитик данных / Data Analyst,https://hh.ru/vacancy/133320844,ПОКОЛЕНИЕ ТРЕНДОВ,Рязань,Регионы,От 1 года до 3 лет,"На месте работодателя, Гибрид",Полная,70000,,RUR,False,1,70000,"Python, SQL, Анализ данных, Аналитическое мышление, Основы баз данных, Бизнес-анализ","Привет! Мы — команда «ПОКОЛЕНИЕ ТРЕНДОВ». Уже более 6 лет развиваем бренды на Wildberries и других маркетплейсах, строим сильную систему аналитики и автоматизации и продолжаем масштабироваться. Сейчас мы ищем человека, который поможет нам выстраивать внутренние сервисы, автоматизировать рутинные процессы, развивать аналитику и внедрять AI-инструменты в ежедневную работу команды. Это роль для человека, которому интересно не просто “делать отчёты”, а понимать, как устроен бизнес изнутри и как сделать его быстрее, удобнее и эффективнее через технологии. Чем предстоит заниматься: Автоматизация бизнес-процессов: — Анализировать внутренние процессы команды и находить точки для автоматизации; — Разрабатывать автоматические сценарии и внутренние инструменты для ускорения работы; — Сокращать количество ручных операций и ошибок. Работа с API и данными: — Интегрировать сервисы между собой (Wildberries, Ozon, Telegram, Google Sheets и др.); — Настраивать получение и обработку данных через API; — Работать с базами данных и структурированием информации. Разработка внутренних сервисов: — Создавать Telegram-ботов и внутренние инструменты для команды; — Поддерживать и улучшать существующие автоматизации; — Продумывать удобную логику работы сервисов. BI и аналитика: — Строить понятные дашборды и отчётность в DataLens; — Работать с аналитикой маркетплейсов и внутренними метриками бизнеса; — Автоматизировать обновление данных и отчётов. AI и современные инструменты: — Внедрять Claude, ChatGPT и другие AI-инструменты в процессы компании; — Тестировать новые решения и искать способы ускорения работы команды через AI; — Автоматизировать рутинные задачи с помощью нейросетей. Что важно для нас: — Опыт работы с Python; — Понимание API и работы с данными; — Опыт автоматизации процессов или разработки внутренних сервисов; — Уверенное владение SQL / PostgreSQL будет большим плюсом; — Опыт работы с DataLens, BI-системами или аналитикой; — Умение самостоятельно разбираться в новых инструментах и технологиях; — Системное мышление и понимание бизнес-процессов; — Инициативность и желание улучшать процессы, а не просто “выполнять задачи”. Что мы предлагаем: График 5/2 с гибким стартом (8/9/10 до 17/18/19), гибридный формат работы; Оформление по ТК РФ; Современный офис в центре города; Возможность карьерного и финансового роста; Крутые корпоративные мероприятия: мастер-классы, поездки, вечеринки; Обучение за счёт компании; ДМС после года работы; Корпоративное питание или спорт на выбор за счёт компании. Если тебе интересно создавать полезные инструменты, автоматизировать процессы и развивать аналитику в быстрорастущем бизнесе — будем рады познакомиться.",Data Analytics,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
132626626,ML-инженер (Главный инженер-конструктор),https://hh.ru/vacancy/132626626,Смартиндустрия,Рязань,Регионы,От 1 года до 3 лет,"На месте работодателя, Удалённо, Гибрид, Разъездной",Полная,,,,,0,,"Python, PyTorch, TensorFlow, OpenCV, Pillow, ROS, ROS2, Компьютерное зрение, Глубокое обучение, Машинное обучение, ONNX, TensorRT, Анализ данных, CNN","Работа в г.Рязань Обязанности: Создавать ML-модели для задач навигации, локализации, распознавания объектов и управления движением. Подбирать архитектуры и методы под ресурсные ограничения робота. Организовывать полный цикл работы с данными: сбор, очистка, разметка и хранение информации с роботов и симуляторов, формирование датасетов. Настраивать процесс обучения, подбирать гиперпараметры, анализировать метрики качества. Оптимизировать модели для инференса в реальном времени на встраиваемых платформах (GPU/ARM, edge-устройства). Встраивать модели в программный стек робота, обеспечивая взаимодействие с сенсорами (лидары, камеры, IMU) и системами управления в среде ROS/ROS2. Участвовать в полевых испытаниях, анализировать поведение системы, выявлять деградацию качества моделей в продакшене и инициировать переобучение . Вести техническую документацию по архитектуре моделей, пайплайнам данных и процедурам развертывания. Требования: Высшее техническое; опыт в аналогичной должности от 2 лет. Уверенное владение Python и фреймворками машинного обучения (PyTorch и/или TensorFlow). Практический опыт разработки моделей компьютерного зрения и/или обучения с подкреплением. Опыт работы со сверточными нейронными сетями. Знание OpenCV, Pillow и принципов работы с данными (очистка, аугментация, разметка). Глубокое понимание ML и архитектур нейронных сетей, теории вероятностей и статистики. Основы робототехники (кинематика, навигация, локализация), опыт работы с сенсорами. Принципы работы и ограничения edge-систем (GPU/ARM). Условия: Конкурентная заработная плата (оклад + ежемесячная премия). Гибкий формат работы (удаленно, офис или гибрид) и гибкое начало дня. Возможность работать над созданием реальных робототехнических систем будущего.",DS/ML Analytics,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
132343631,Старший бизнес-аналитик (Управление поддержки продаж и обслуживания),https://hh.ru/vacancy/132343631,Банк ВТБ (ПАО),Барнаул,Регионы,От 1 года до 3 лет,Гибрид,Полная,,,,,0,,,"Обязанности: разработка и автоматизация отчетности; поддержка регламентной отчетности; аналитическая поддержка/ ad-hoc задачи. Требования: опыт работы от 2-х лет ad-hoc/ отчетность SQL на уровне сложных запросов; знание прикладных библиотек Python в области обработки данных, понимание принципов организации реляционных БД; опыт разработки решений для BI платформ; знание организации автоматизированного конвейера продуктов отчетности от данных до заказчика; понимание современных трендов развития инструментов аналитики и продуктов отчетности.",Business Analytics,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
132661411,Аналитик данных (big data),https://hh.ru/vacancy/132661411,Застройщик Мой Дом,Барнаул,Регионы,От 1 года до 3 лет,На месте работодателя,Полная,70000,,RUR,False,1,70000,,"Компания ООО «Застройщик Мой Дом» – современная, высокотехнологичная строительная Компания в городе Барнаул. Вид деятельности – строительство многоэтажных жилых кварталов и коммерческой недвижимости. О продукте: Мы развиваем внутреннюю платформу управления себестоимостью капитального строительства. В компании уже разработаны и применяются различные инструменты управления себестоимостью. Задача — разобраться в каждом из них и консолидировать эти инструменты в единый онлайн-сервис и развить его до масштабируемой системы управления. Цель должности: Разработать, внедрить и поддерживать онлайн-платформу, как цифровой инструмент управления себестоимостью. Роль сочетает в себе аналитику и проектное управление. Обязанности: Разбор и формализация текущих инструментов и моделей управления себестоимостью; Проектирование архитектуры будущего сервиса; Постановка задач разработчику (junior web-разработчик) и контроль их выполнения; Приоритизация и формирование бэклога продукта; Тестирование функционала и приемка результатов; Ведение дорожной карты проекта и контроль сроков реализации; Сбор обратной связи от внутренних пользователей; Поиск узких мест в логике расчетов и их оптимизация; Документирование бизнес-логики и функционала. Ключевые требования: Сильное аналитическое или математическое мышление; Умение разбирать сложные модели и переводить их в структурированную логику; Опыт в проектном управлении (IT или бизнес-проекты). Опыт и знания: Опыт работы аналитиком/экономистом/product manager/project manager; Понимание принципов бюджетирования, планирования, unit-экономики; Базовое понимание разработки (как минимум: как устроены БД, API, логика backend/frontend); Умение работать с таблицами (Google Sheets / Excel на продвинутом уровне). Будет плюсом: Опыт работы в девелопменте / строительстве / производстве; Понимание управленческого учета и себестоимости; Опыт построения моделей в Excel / Google Sheets; Опыт работы с BI или аналитическими системами. Кого мы ищем - человека, который: способен разобраться в математике и логике расчетов; может «разложить» хаос таблиц в системную архитектуру; умеет думать, как аналитик и как разработчик одновременно; доведет систему до работающего продукта. Условия: Заработная плата обсуждается индивидуально (рыночная вилка, зависит от опыта и уровня компетенций); Работа в стабильной девелоперской компании (все проекты — собственные); Комфортные условия труда; График работы 5/2 с 09:00 до 18:00; Официальное трудоустройство; Доступ к интересным проектам и сильной команде; Возможность создать продукт, который станет ядром управления компанией.",Data Analytics,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
132851245,Junior Data Analyst / Аналитик данных,https://hh.ru/vacancy/132851245,Siberian Wrestler,Барнаул,Регионы,Нет опыта,Удалённо,Полная,50000,70000,RUR,False,1,60000.0,"MS Excel, CRM, Анализ данных, Отчетность, Администрирование","О нас: Мы являемся спортивной секцией по борьбе и общей физической подготовке, работаем уже более 4 лет. Наш клуб растет, поэтому возникает потребность в системной и целенаправленной работе с информацией о посетителях, абонементах, тренировках и инвентаре. Нужен человек, который поможет организовать хранение данных, сделать удобным и быстрым поиск информации по нашему клубу, автоматизировать некоторые бизнес процессы. Чем предстоит заниматься: - CRM и учет клиентов: Ведение базы данных посетителей секции (дети, взрослые, группы), контроль сроков действия абонементов и посещаемости. - Финансовый учет: Сбор и систематизация данных об оплатах, формирование простых отчетов по выручке и задолженностям, сверка с кассой. - Учет инвентаря: Создание базы учета спортивного инвентаря (формы, ковры, оборудование) и расходных материалов. - Отчетность для руководства: Создание простых и наглядных дашбордов (в Google Sheets или Excel), которые помогут тренерам и администраторам видеть динамику посещений и финансов. - Оптимизация процессов: Настройка удобных форм для сбора данных (Google Forms) и автоматизация рутинных отчетов (например, напоминания об окончании абонементов). Наши ожидания (требования): - Базовое образование: выпускник (специальности: математика, статистика, экономика, менеджмент, IT или просто хорошее знание Excel). - Работа с таблицами: Уверенное владение Excel или Google Sheets (обязательно): сводные таблицы, функции (ВПР/ПРОСМОТР, ЕСЛИ, СУММЕСЛИ), умение работать с большими списками. - Внимательность: Ответственное отношение к цифрам, умение находить и исправлять ошибки в данных, аккуратность. - Самоорганизация: Умение планировать свое время и выполнять регулярные задачи (ежедневное внесение данных, еженедельные отчеты). - Понимание основ баз данных: Будет плюсом знание SQL или опыт работы с готовыми CRM-системами. - Бонусом: Желание разбираться в администрировании бизнес-процессов и готовность предлагать, как можно улучшить учет. Мы предлагаем: - Спокойный, размеренный темп работы, ставим адекватные дедлайны, не стоим над душой, главное для нас - чтобы задачи выполнялись вовремя. - Гибкий график, если есть желание совмещать с учебой или второй работой, то готовы идти на встречу. - Бесплатные занятия спортом в нашей секции для вас и ваших детей. - Заработная плата: нижняя планка - 50 т.р. (на руки) при частичной занятости, при полной занятости можно рассчитывать на 70 т.р. и больше (особенно, если есть хотя бы минимальный опыт работы), иногда возможны денежные поощрения (на усмотрение руководителя). - Только удаленный формат работы.",Data Analytics,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
133229044,Системный аналитик,https://hh.ru/vacancy/133229044,КОМТЕК,Барнаул,Регионы,От 1 года до 3 лет,"На месте работодателя, Гибрид",Полная,70000,,RUR,False,1,70000,"SQL, SOAP, JSON, Аптечное направление","Компания КОМТЕК является одним из крупнейших разработчиков комплексных медицинских информационных систем (МИС). Компания разрабатывает, внедряет и сопровождает собственные ИТ-решения с 2005 года. География присутствия успешно реализованных проектов простирается от Ханты-Мансийского АО до регионов Южного федерального округа, от Чукотского АО до Севастополя. Наш флагманский ИТ-продукт - Программный комплекс ""Здравоохранение"". Объявляем конкурс на замещение вакантной должности Системный аналитик. Обязанности: Высшее техническое или средне-техническое образование Участвовать в проекте по разработке единой медицинской информационной системы Анализировать предметную область (выявление проблемных сценариев, подготовка предложений по их решению) Анализировать требования от заказчика Ставить задачи на разработку (backend и frontend), API, тестирование (во внутренней системе багтрекинга) Работать в команде (руководитель проекта, специалисты отдела внедрения и сопровождения, тестирования, разработки) Согласовывать требования по реализации выбранного решения со своей командой, смежными командами, сторонними разработчиками Участвовать в приоритизации задач Участвовать в интеграциях с системами (сервисы: SOAP, REST; обмен данными) Участвовать в сдаче работ заказчику Контролировать качество и сроки исполнения поставленных задач Оформлять и поддерживать в актуальном состоянии сопроводительную документацию, описание бизнес-процессов (в Confluence) Осуществлять информационную и методологическую поддержку участников команды Участвовать в проработке пользовательских интерфейсов Требования: Аналитические способности, системное мышление Навыки систематизации данных, подготовки функциональных требований к ПО Опыт работы с интеграционными типами задач, опыт работы с REST API и/или SOAP Понимание принципов разработки ПО, клиент-серверной архитектуры, микросервисной архитектуры Знание основ по работе с реляционными базами данных, умение работать с SQL-запросами Коммуникабельность Грамотная устная и письменная речь Условия: Оформление согласно ТК РФ 8-часовая ти 5-дневная рабочая неделя, рассмотрим гибрид ! Ежегодный оплачиваемый отпуск: 28 календарных дней Программа ДМС/Обучение, повышение квалификации за счёт компании – после 1 года работы Работа в ламповом коллективе с людьми, нацеленными на постоянное развитие Отсутствие дискриминирующих практик: штрафы, таймтрекинг и пр. Адекватное руководство без бюрократических перекосов *Адреса офисов указаны на официальном сайте компании КОМТЕК",System Analytics,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
132374016,Аналитик данных,https://hh.ru/vacancy/132374016,МКК Займер,Кемерово,Регионы,От 1 года до 3 лет,"На месте работодателя, Удалённо",Полная,80000,,RUR,False,1,80000,"SQL, MS SQL, PostgreSQL, Анализ данных, MS Excel, Подготовка отчетов, Ad Hoc Analysis, Power BI, Python","Мы — финтех-компания Zaymer . Ищем аналитика в отдел прогнозирования на декретную позицию. Это шанс поработать в сильной команде над задачами финансового планирования и Big Data. Ищем удаленного специалиста из часового пояса МСК+4, так как планируем изредка встречаться лично. Чем предстоит заниматься: Выгрузка данных и выполнение ad-hoc запросов (оперативная аналитика). Аналитическая поддержка процессов бюджетирования. Работа с регуляторной отчетностью и мониторинг основных бизнес-показателей. Участие в разработке и автоматизации новых форм отчетности. Оптимизация и тестирование внедряемых технологий и инструментов. Что мы ждем от кандидата: SQL: опыт работы с MySQL, PostgreSQL или MS SQL. Excel / Google Sheets: продвинутое владение (сложные формулы, сводные таблицы, ВПР и аналоги). Умение работать с большими объемами данных и внимание к деталям. Навыки презентации результатов своей работы. Будет вашим преимуществом: Опыт в бюджетировании или долгосрочном планировании. Базовые знания Python и опыт работы в Power BI. Понимание основ экономики и финансового анализа. Мы предлагаем Официальное трудоустройство и белая зарплата Ежегодный пересмотр зарплаты Работа в компании, неоднократно признанной «Лучшей МФО года» Комфортное место работы ДМС со стоматологией Компенсация занятий спортом, хобби, путешествий Изучение английского языка Тренинги и обучение для профессионального и личностного развития",Data Analytics,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
131492857,Бизнес-аналитик,https://hh.ru/vacancy/131492857,Nordgold,Новосибирск,Регионы,От 1 года до 3 лет,,Вахта,,,,,0,,,"Обязанности: Анализ лучших практик и выработка гипотез по повышению эффективности различных производственных и вспомогательных подразделений. Сбор и анализ данных по производственным процессам (в т.ч. проведение наблюдений и хронометражей, анализ статистики, моделирование в MS Excel). Выработка рекомендаций и подготовка презентации по итогам анализа. Вовлечение работников структурных подразделений в процессы повышения операционной эффективности процессов на производстве. Координация работ по внедрению улучшений, оценка фактического эффекта по итогам внедрения. Поддержка проектов по внедрению инструментов бережливого производства. Требования: Высшее образование. Опыт работы в проектах по повышению операционной эффективности от 1,5 лет. Или опыт участия в проектах по сокращению затрат, внедрению практик бережливого производства от 3 лет. Обязателен опыт работы с анализом бизнес-процессов и анализом данных (факторный анализ, модель узких мест и т.п.) Навыки анализа данных, описания бизнес-процессов, выявления узких мест и поиска потенциала для улучшений. Навык анализа затрат на реализацию решений. Навык работы с большими массивами данных. Навык применения методов и инструментов проектного управления в трансформационных проектах. Умение применять современные цифровые технологии и инструменты. Навык выгрузки данных из автоматизированных систем учета. Навык создания презентаций по результатам аналитики. Знание производственных процессов горнодобывающих предприятий. Знание Power BI, SQL и Python. Опыт работы в MiniTab. Условия: Гарантированная заработная плата, оформление по ТК РФ, ежегодный оплачиваемый отпуск; Компенсация проезда в размере установленных лимитов, вахтовая надбавка на питание, бесплатное проживание в комфортном вахтовом поселке (комнаты в теплых и обслуживаемых модулях, уютная столовая с разнообразным меню, большой спортзал, спутниковое ТВ, Wi-Fi, магазин), полное обеспечение спец. одеждой; Удобный график работы: 45 дней вахты/45 дней межвахтового отдыха, нормированный рабочий день; Постоянная занятость в современной, стабильной, международной компании; Профессиональное обучение и повышение квалификации, возможность самореализации и развития, карьерный рост внутри компании; Высокие стандарты безопасности труда и культуры производства, современное оборудование и технологии.",Business Analytics,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
132661595,Бизнес-аналитик,https://hh.ru/vacancy/132661595,ВЭД Агент,Новосибирск,Регионы,От 3 до 6 лет,На месте работодателя,Полная,150000,,RUR,False,1,150000,,"ЧЕМ ПРЕДСТОИТ ЗАНИМАТЬСЯ: Сбор и анализ пользовательских требований заказчиков (внутренних пользователей); Описание/моделирование текущих процессов - AS IS (BPMN, UML); Разработка предложений по оптимизация и автоматизация бизнес-процессов - TO BE; Анализ данных, сбор use cases, подготовка test-cases; Подготовка функциональных технических заданий для разработчиков; Согласование финальных решений с заказчиком; Тестирование доработок и фиксации багов; Презентация/обучение реализованному функционалу заказчику или фокус-группе; Сопровождать готовые системы в части своей доменной области: консультации, обучение, ad-hoc МЫ ЖДЕМ, ЧТО ВЫ: Имеете богатый опыт сбора, анализа и описания AS IS и формирования TO BE исходя из требований пользователей; Навыки оптимизации процессов и/или цифровой трансформации; Знаете нотации: UML, BPMN; Умеете работать с тех.заданиями на разработку и ведение документации, например Confluence ; Уверенно работаете с MS Excel / Google Sheets (power query, сводные таблицы); Аккуратно ведете учет сделанной работы, например, в таск-трекерах, например: JIRA , B 24 ; Будет плюсом: Навыки data-driven подходов Навыки разработки дашбордов Power BI или аналогов Знания SQL Обладаете системным и критическим мышлением; Навыки прототипирования. УСЛОВИЯ: Система мотивации: оклад + премия, дополнительно: квартальная +годовая премии; Оформление по ТК РФ с 1 рабочего дня; Стабильный график работы: 5/2 с 9.00 до 18.00; Обучение и развитие, новые возможности: оплачиваемые курсы повышения квалификации и тренинги, возможность карьерного роста до Ведущих специалистов; Забота о благополучии сотрудников в виде: ДМС/компенсация фитнес-центра или бассейна; Работа в современном, оснащенном и комфортном офисе в Бизнес-центре ""Сан-Сити"" в команде людей, влюбленных в свое дело. Увлекательная корпоративная жизнь: разнообразные мероприятия, выезды на природу, праздники, конкурсы, тимбилдинги и многое другое.",Business Analytics,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1
132070206,Бизнес-аналитик,https://hh.ru/vacancy/132070206,Информационные системы и сервисы,Новосибирск,Регионы,От 1 года до 3 лет,На месте работодателя,Полная,,,,,0,,,"Работа в офисе г. Новосибирска! Мы - Информационные системы и сервисы. Компания аккредитована Министерством цифрового развития РФ. Наша компания создает цифровые сервисы для государственного сектора. С помощью наших сервисов происходит цифровая трансформация государственного управления в спорте, сельском хозяйстве, медицине, образовании и других сферах. Мы находимся в постоянном развитии и предлагаем присоединиться к нашей команде. Хочешь быть на острие цифровой трансформации России, тогда приходи к нам! Чем придется заниматься: Участвовать во взаимодействии с заказчиками; Собирать и структурировать требования; Подготавливать и оформлять документацию (ТЗ, руководство пользователя, описания процессов); Моделировать процессы (BPMN, UML); Участвовать в тестировании доработок и фиксации багов; Сопровождать информационные системы и консультировать пользователей; Ставить задачи разработчикам и контролировать их выполнение; Быть частью команды, участвовать во всех стадиях реализации проектов. Что ждем от кандидата: Понимание основ бизнес и системного анализа; Владение базовыми нотациями моделирования (BPMN, UML, ER - на уровне чтения и построения простых схем); Понимание принципов построения информационных систем и интеграционного взаимодействия; Базовое понимание реляционных баз данных и SQL (на уровне простых запросов или чтения); Представление об основах UX и логике построения пользовательских интерфейсов; Понимание жизненного цикла разработки ПО; Умение структурировать информацию и работать с документацией. Грамотная устная и письменная речь; Готовность учиться и развиваться. Условия: Полный рабочий день; Официальное трудоустройство; Полностью ""белая"" заработная плата; Полный социальный пакет; Обучение и система развития; Возможности для роста; Добровольное медицинское страхование сотрудников; Возможны редкие командировки; Подарки от компании при заключении брака и рождении детей; Помощь в сложных жизненных ситуациях; Корпоративная библиотека; Корпоративные скидки и бонусы от наших партнеров (медицина, санатории, услуги); Заработная плата определяется по результатам собеседования.",Business Analytics,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
132872336,Бизнес-аналитик,https://hh.ru/vacancy/132872336,Вебзайм,Новосибирск,Регионы,От 1 года до 3 лет,На месте работодателя,Полная,,,,,0,,,"Чем предстоит заниматься : Выстраивание бизнес-процессов по передаче данных кредитных историй клиентов в кредитные организации и бюро (НБКИ, Скоринг бюро, ОКБ, БРС итд). Контроль и сопровождение процессов БКИ на регулярной основе. Поиск несоответствий и ошибок в передаваемых данных, постановка задач на ИТ по устранению выявленных багов. Описание бизнес-функциональных требований и технических заданий для команды IT. Взаимодействие и решение задач со смежными подразделениями (IT, системные аналитики, информационная безопасность, юристы). Контроль сроков выполнения поставленных задач. Изучение и мониторинг изменений в технической документации кредитных организаций, которые происходят из-за изменения законодательства или по требованиям Центрального банка России. Выстраивание бизнес-процесса по аллертам, метрикам, отчетности на базе 1С. Разработка требований для построения дашбордов в Grafana, которые будут отражать информацию в динамике о передаче сведений в БКИ. Взаимодействие с менеджерами и партнерами из кредитных организации, налаживание коммуникаций и представление интересов компании. У нашего успешного кандидата есть : Аналитический склад ума. Нацеленность на результат. Умение грамотно излагать свои мысли устно и письменно. Ответственность и умение работать в режиме многозадачности. Внимательность и усидчивость. Уверенный пользователь MS Word, MS PowerPoint, Excel. Будет преимуществом: Опыт работы в проектной деятельности. Знание особенностей коллекторского и микрофинансового бизнеса. Умение работать с технической документацией. Опыт работы с инструментами: 1С, Jira, Confluence, Grafana. Условия, которые мы предлагаем : Работа в ТОП 3 Микрофинансовых компаний. Атмосфера стабильности и безопасности, так как мы работаем в полном соответствии с ТК РФ. Своя корпоративная библиотека, в которой более 650 книг. Активная корпора­тивная жизнь и насыщенный календарь событий: мы участвуем в спортивных забегах и марафонах, у нас есть футбольная команда и команда по настольному теннису, а так же квизы, митапы и многое другое! А йога у нас проходит прямо в офисе. Только самовыражение и свободный стиль. Никакого дресс-кода!",Business Analytics,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
